citing_venue_count,citing_field_count,citing_institution_count,citing_country_count,citing_year_min,citing_year_max,citing_year_span,citing_works_sampled,top_citing_work_examples,citing_fields_sample,citing_countries_sample,paper_id,title,openalex_id
15.0,65.0,63.0,18.0,1995.0,2016.0,22.0,50,"[{'title': 'Aspect-oriented programming', 'year': 1997, 'cited_by_count': 2522}, {'title': 'Model Driven Engineering', 'year': 2002, 'cited_by_count': 1767}, {'title': 'Reusing software: issues and research directions', 'year': 1995, 'cited_by_count': 558}, {'title': 'Implementing layered designs with mixin layers', 'year': 1998, 'cited_by_count': 288}, {'title': 'A Case Study Implementing Features Using AspectJ', 'year': 2007, 'cited_by_count': 170}]","['Aerospace engineering', 'Algorithm', 'Archaeology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Chemical engineering', 'Chemistry', 'Computer architecture', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Distributed computing', 'Ecology']","['AT', 'AU', 'BE', 'CA', 'CH', 'DE', 'DK', 'ES', 'FI', 'FR', 'GB', 'JP', 'MD', 'NL', 'NO', 'PT', 'SE', 'US']",oopsla_1993_69c1958a,Subject Oriented Programming: A Critique of Pure Objects,https://openalex.org/W3006550678
23.0,61.0,88.0,24.0,1989.0,2023.0,35.0,50,"[{'title': 'An Overview of AspectJ', 'year': 2001, 'cited_by_count': 2769}, {'title': 'Models@ run.time', 'year': 2009, 'cited_by_count': 646}, {'title': 'MuJava: an automated class mutation system', 'year': 2004, 'cited_by_count': 633}, {'title': 'Composing adaptive software', 'year': 2004, 'cited_by_count': 594}, {'title': 'Concepts and paradigms of object-oriented programming', 'year': 1990, 'cited_by_count': 435}]","['Archaeology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Astrophysics', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Chemistry', 'Computer architecture', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Distributed computing', 'Ecology', 'Economics']","['AR', 'AT', 'AU', 'BE', 'BR', 'CA', 'CH', 'CO', 'CY', 'DE', 'ES', 'FR', 'GB', 'IE', 'IN', 'IT', 'JP', 'KR', 'NL', 'NO']",oopsla_1987_b39fa126,Concepts and Experiments in Computational Reflection,https://openalex.org/W2168287017
14.0,66.0,70.0,19.0,1989.0,2020.0,32.0,50,"[{'title': 'Design Patterns: Elements of Reusable Object-Oriented Software', 'year': 1994, 'cited_by_count': 21917}, {'title': 'LLVM: A compilation framework for lifelong program analysis &amp; transformation', 'year': 2004, 'cited_by_count': 2511}, {'title': 'The Jalapeño virtual machine', 'year': 2000, 'cited_by_count': 578}, {'title': 'Design Patterns: Abstraction and Reuse of Object-Oriented Design', 'year': 1993, 'cited_by_count': 545}, {'title': 'A component- and message-based architectural style for GUI software', 'year': 1995, 'cited_by_count': 455}]","['Algorithm', 'Anthropology', 'Archaeology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Chemistry', 'Computer graphics (images)', 'Computer network', 'Computer science', 'Computer security', 'Data science', 'Database', 'Discrete mathematics', 'Distributed computing', 'Ecology', 'Economics', 'Embedded system']","['AT', 'BE', 'BR', 'CA', 'CH', 'DE', 'DK', 'ES', 'FI', 'FR', 'GB', 'IE', 'IL', 'IT', 'JP', 'NO', 'SS', 'TH', 'US']",oopsla_1987_a4a707e2,Self: The power of simplicity,https://openalex.org/W2045723688
22.0,86.0,50.0,17.0,2005.0,2020.0,16.0,50,"[{'title': 'Availability in globally distributed storage systems', 'year': 2010, 'cited_by_count': 557}, {'title': 'Glacier: highly durable, decentralized storage despite massive correlated failures', 'year': 2005, 'cited_by_count': 261}, {'title': 'How bonding and bridging networks contribute to disaster resilience and recovery on the Bangladeshi coast', 'year': 2014, 'cited_by_count': 204}, {'title': 'Community resilience to flood hazards in Khyber Pukhthunkhwa province of Pakistan', 'year': 2016, 'cited_by_count': 195}, {'title': 'Earthquake hazards and community resilience in Baluchistan', 'year': 2012, 'cited_by_count': 165}]","['Agroforestry', 'Agronomy', 'Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Chemistry', 'Clinical psychology', 'Communication', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Distributed computing']","['AU', 'BD', 'BR', 'CA', 'CH', 'CN', 'FR', 'GB', 'IL', 'IN', 'JM', 'JP', 'KR', 'NZ', 'PK', 'TH', 'US']",fast_2004_f8939090,Designing for Disasters,https://openalex.org/W1532517595
17.0,64.0,84.0,22.0,2008.0,2020.0,13.0,50,"[{'title': 'Augmented smartphone applications through clone cloud execution', 'year': 2009, 'cited_by_count': 424}, {'title': 'Post-copy based live virtual machine migration using adaptive pre-paging and dynamic self-ballooning', 'year': 2009, 'cited_by_count': 410}, {'title': 'SnowFlock', 'year': 2009, 'cited_by_count': 382}, {'title': 'Post-copy live migration of virtual machines', 'year': 2009, 'cited_by_count': 358}, {'title': 'Predicting the Performance of Virtual Machine Migration', 'year': 2010, 'cited_by_count': 293}]","['Agronomy', 'Algorithm', 'Archaeology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biology', 'Business', 'Classical mechanics', 'Composite material', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data science', 'Distributed computing', 'Ecology', 'Economics', 'Economy', 'Electrical engineering']","['AU', 'BE', 'BR', 'CA', 'CN', 'DE', 'FI', 'FR', 'GB', 'HK', 'IL', 'IN', 'IT', 'JP', 'KR', 'MX', 'NO', 'PL', 'SE', 'SG']",nsdi_2008_a9fc5748,Remus: High Availability via Asynchronous Virtual Machine Replication,https://openalex.org/W1572904055
7.0,56.0,44.0,12.0,2006.0,2019.0,14.0,50,"[{'title': 'The geometry of innocent flesh on the bone', 'year': 2007, 'cited_by_count': 1275}, {'title': 'Native Client: A Sandbox for Portable, Untrusted x86 Native Code', 'year': 2009, 'cited_by_count': 552}, {'title': 'TrustVisor: Efficient TCB Reduction and Attestation', 'year': 2010, 'cited_by_count': 543}, {'title': 'Practical Control Flow Integrity and Randomization for Binary Executables', 'year': 2013, 'cited_by_count': 478}, {'title': 'Control flow integrity for COTS binaries', 'year': 2013, 'cited_by_count': 379}]","['Algorithm', 'Anthropology', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biology', 'Botany', 'Business', 'Chemistry', 'Chromatography', 'Climatology', 'Combinatorics', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data science', 'Database', 'Distributed computing', 'Ecology']","['AT', 'BE', 'CH', 'CN', 'CY', 'DE', 'ES', 'FR', 'GB', 'IN', 'NL', 'US']",usenix_security_2006_a1d53756,Evaluating SFI for a CISC Architecture,https://openalex.org/W1563300346
13.0,61.0,42.0,13.0,2002.0,2022.0,21.0,50,"[{'title': 'Windows Azure Storage', 'year': 2011, 'cited_by_count': 795}, {'title': 'Pastiche', 'year': 2002, 'cited_by_count': 336}, {'title': 'Efficient replica maintenance for distributed storage systems', 'year': 2006, 'cited_by_count': 288}, {'title': 'Proceedings of the 5th symposium on Operating systems design and implementation', 'year': 2002, 'cited_by_count': 210}, {'title': 'A nine year study of file system and storage benchmarking', 'year': 2008, 'cited_by_count': 204}]","['Agronomy', 'Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biology', 'Business', 'Combinatorics', 'Communication', 'Composite material', 'Computer graphics (images)', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Distributed computing', 'Ecology']","['AU', 'CA', 'CN', 'DE', 'GB', 'GR', 'IL', 'IN', 'JP', 'PT', 'SE', 'SG', 'US']",fast_2002_71c78dd2,SnapMirror: File-System-Based Asynchronous Mirroring for Disaster Recovery,https://openalex.org/W1826022669
18.0,74.0,70.0,14.0,1961.0,2021.0,61.0,50,"[{'title': 'Software-Defined Networking: A Comprehensive Survey', 'year': 2014, 'cited_by_count': 4833}, {'title': 'The Datacenter as a Computer: An Introduction to the Design of Warehouse-Scale Machines', 'year': 2009, 'cited_by_count': 1746}, {'title': 'Improving MapReduce performance in heterogeneous environments', 'year': 2008, 'cited_by_count': 1618}, {'title': 'Detecting large-scale system problems by mining console logs', 'year': 2009, 'cited_by_count': 1247}, {'title': 'The Datacenter as a Computer: An Introduction to the Design of Warehouse-Scale Machines, Second edition', 'year': 2013, 'cited_by_count': 490}]","['Acoustics', 'Aerospace engineering', 'Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Cartography', 'Chemistry', 'Chromatography', 'Composite material', 'Computer architecture', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data mining']","['BR', 'CA', 'CH', 'CN', 'DE', 'EG', 'FI', 'FR', 'GB', 'IL', 'LU', 'PT', 'SE', 'US']",nsdi_2007_989fba52,X-Trace: A Pervasive Network Tracing Framework,https://openalex.org/W1537198022
20.0,61.0,54.0,9.0,2002.0,2018.0,17.0,50,"[{'title': 'A taxonomy of DDoS attack and DDoS defense mechanisms', 'year': 2004, 'cited_by_count': 1967}, {'title': 'Inside the Slammer worm', 'year': 2003, 'cited_by_count': 978}, {'title': 'The security of machine learning', 'year': 2010, 'cited_by_count': 835}, {'title': 'Accurate, scalable in-network identification of p2p traffic using application signatures', 'year': 2004, 'cited_by_count': 802}, {'title': 'Code-Red', 'year': 2002, 'cited_by_count': 793}]","['Accounting', 'Actuarial science', 'Algorithm', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Botany', 'Business', 'Chemistry', 'Computer network', 'Computer science', 'Computer security', 'Computer vision', 'Condensed matter physics', 'Data mining', 'Data science', 'Database', 'Distributed computing', 'Ecology']","['AU', 'CN', 'DE', 'GR', 'HK', 'JP', 'KR', 'RS', 'US']",usenix_security_2001_84277b08,Inferring Internet Denial-of-Service Activity,https://openalex.org/W1563061804
7.0,60.0,50.0,10.0,2005.0,2019.0,15.0,50,"[{'title': 'Disk failures in the real world: what does an MTTF of 1,000,000 hours mean to you?', 'year': 2007, 'cited_by_count': 773}, {'title': 'Availability in globally distributed storage systems', 'year': 2010, 'cited_by_count': 557}, {'title': 'Rethinking erasure codes for cloud file systems: minimizing I/O for recovery and degraded reads', 'year': 2012, 'cited_by_count': 308}, {'title': 'Optimal linear codes with a local-error-correction property', 'year': 2012, 'cited_by_count': 302}, {'title': '1 Zigzag Codes: MDS Array Codes with Optimal Rebuilding', 'year': 2011, 'cited_by_count': 302}]","['Acoustics', 'Algorithm', 'Arithmetic', 'Art', 'Artificial intelligence', 'Biochemistry', 'Business', 'Chemistry', 'Civil engineering', 'Combinatorics', 'Composite material', 'Computer engineering', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Discrete mathematics']","['CA', 'CH', 'CN', 'CZ', 'GB', 'HK', 'IL', 'IN', 'KR', 'US']",fast_2004_f8c44e3f,Row-Diagonal Parity for Double Disk Failure Correction,https://openalex.org/W1622719107
15.0,77.0,70.0,16.0,1961.0,2022.0,62.0,50,"[{'title': 'The Datacenter as a Computer: An Introduction to the Design of Warehouse-Scale Machines', 'year': 2009, 'cited_by_count': 1746}, {'title': 'Dapper, a Large-Scale Distributed Systems Tracing Infrastructure', 'year': 2010, 'cited_by_count': 471}, {'title': 'X-trace: a pervasive network tracing framework', 'year': 2007, 'cited_by_count': 408}, {'title': 'Structured comparative analysis of systems logs to diagnose performance problems', 'year': 2012, 'cited_by_count': 238}, {'title': 'Balanced multi-perspective checking of process conformance', 'year': 2015, 'cited_by_count': 211}]","['Aerospace engineering', 'Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biology', 'Botany', 'Business', 'Cartography', 'Combinatorics', 'Composite material', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Distributed computing', 'Ecology']","['AE', 'CA', 'CH', 'CN', 'DE', 'FI', 'GB', 'IL', 'IT', 'NG', 'NL', 'NZ', 'RU', 'SA', 'SG', 'US']",nsdi_2006_f00206e5,Pip: Detecting the Unexpected in Distributed Systems,https://openalex.org/W2117020308
12.0,57.0,74.0,20.0,2003.0,2020.0,18.0,50,"[{'title': 'Flicker', 'year': 2008, 'cited_by_count': 645}, {'title': 'Cyber-physical systems security: Limitations, issues and future trends', 'year': 2020, 'cited_by_count': 456}, {'title': 'Improving host security with system call policies', 'year': 2003, 'cited_by_count': 448}, {'title': 'Unikernels', 'year': 2013, 'cited_by_count': 401}, {'title': 'Graphene-SGX: a practical library OS for unmodified applications on SGX', 'year': 2017, 'cited_by_count': 327}]","['Accounting', 'Advertising', 'Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Chemistry', 'Climatology', 'Combinatorics', 'Computer architecture', 'Computer graphics (images)', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Database']","['AE', 'AU', 'BE', 'CA', 'CH', 'CN', 'DE', 'FR', 'GB', 'GR', 'IL', 'KR', 'LB', 'LU', 'MX', 'NO', 'RU', 'SG', 'SS', 'US']",usenix_security_2003_2ed9565d,Preventing Privilege Escalation,https://openalex.org/W6385438
12.0,71.0,46.0,10.0,2003.0,2018.0,16.0,50,"[{'title': 'Energy conservation in heterogeneous server clusters', 'year': 2005, 'cited_by_count': 324}, {'title': 'Grid resource management---CRUSH', 'year': 2006, 'cited_by_count': 291}, {'title': 'Hibernator', 'year': 2005, 'cited_by_count': 291}, {'title': 'Model-based resource provisioning in a web service utility', 'year': 2003, 'cited_by_count': 250}, {'title': 'Dynamic resource allocation for shared data centers using online measurements', 'year': 2003, 'cited_by_count': 245}]","['Agronomy', 'Algorithm', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Cartography', 'Chemistry', 'Combinatorics', 'Communication', 'Composite material', 'Computer hardware', 'Computer network', 'Computer science', 'Computer security', 'Control engineering', 'Data mining', 'Data science', 'Database']","['BR', 'CA', 'CN', 'DE', 'EC', 'GB', 'GR', 'NL', 'NO', 'US']",fast_2002_1da1195d,Hippodrome: Running Circles Around Storage Administration,https://openalex.org/W1672988363
15.0,60.0,83.0,20.0,2006.0,2019.0,14.0,50,"[{'title': 'The Case for VM-Based Cloudlets in Mobile Computing', 'year': 2009, 'cited_by_count': 3654}, {'title': 'Cloud computing: state-of-the-art and research challenges', 'year': 2010, 'cited_by_count': 3459}, {'title': 'Energy-aware resource allocation heuristics for efficient management of data centers for Cloud computing', 'year': 2011, 'cited_by_count': 2709}, {'title': 'MAUI', 'year': 2010, 'cited_by_count': 2277}, {'title': 'Optimal online deterministic algorithms and adaptive heuristics for energy and performance efficient dynamic consolidation of virtual machines in Cloud data centers', 'year': 2011, 'cited_by_count': 1832}]","['Accounting', 'Agronomy', 'Algorithm', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Chemistry', 'Combinatorics', 'Computational science', 'Computer network', 'Computer science', 'Computer security', 'Data science', 'Database', 'Distributed computing', 'Ecology', 'Economics', 'Economy']","['AU', 'CA', 'CN', 'DE', 'DK', 'EG', 'FI', 'FR', 'GB', 'IE', 'IN', 'IT', 'JP', 'MY', 'PK', 'SA', 'SE', 'SG', 'US', 'ZA']",nsdi_2005_1708a824,Live Migration of Virtual Machines,https://openalex.org/W1997269120
11.0,58.0,63.0,17.0,2005.0,2020.0,16.0,50,"[{'title': 'Software-Defined Networking: A Comprehensive Survey', 'year': 2014, 'cited_by_count': 4833}, {'title': 'A Survey of Software-Defined Networking: Past, Present, and Future of Programmable Networks', 'year': 2014, 'cited_by_count': 2160}, {'title': 'B4', 'year': 2013, 'cited_by_count': 1776}, {'title': 'Hedera: dynamic flow scheduling for data center networks', 'year': 2010, 'cited_by_count': 1465}, {'title': 'NOX', 'year': 2008, 'cited_by_count': 1436}]","['Agronomy', 'Algorithm', 'Archaeology', 'Art', 'Artificial intelligence', 'Biochemistry', 'Biology', 'Business', 'Chemistry', 'Combinatorics', 'Computer architecture', 'Computer network', 'Computer science', 'Computer security', 'Data mining', 'Data science', 'Database', 'Distributed computing', 'Ecology', 'Economic growth']","['AU', 'BE', 'BR', 'CA', 'CH', 'CN', 'DE', 'ES', 'FR', 'GB', 'GR', 'IS', 'JP', 'LU', 'PK', 'PT', 'US']",nsdi_2005_18e8a7d4,Design and Implementation of a Routing Control Platform,https://openalex.org/W2095234341
